,sh.600104,sz.000800,sh.601238,sz.000333,sh.601888,sz.000625,sh.600660,sh.600690,sh.600741,sh.601633,sh.600760,sz.000069,sh.601799,sz.002594,sh.600519,sh.600600,sh.600809,sh.600887,sz.002311,sz.000858,sz.000895,sh.600132,sz.000596,sz.000568,sz.002304,sh.600803,sh.601808,sh.601699,sh.600028,sh.601857,sh.600188,sh.601088,sz.000983,sh.601898,sh.601377,sh.601628,sh.601336,sh.601288,sh.601328,sh.601601,sh.601318,sh.601398,sh.600000,sh.601788,sz.300059,sz.300033,sz.002142,sz.000776,sz.000001,sh.601688,sh.601939,sh.601169,sh.601901,sh.601818,sh.601988,sh.601166,sh.601998,sh.600016,sh.600030,sh.600015,sh.600837,sh.600036,sh.600999,sh.601009,sh.600085,sz.002603,sz.000661,sz.000963,sz.300122,sh.600276,sz.000999,sz.300015,sh.600436,sh.600332,sz.002001,sh.600196,sz.002007,sh.601607,sh.600372,sh.600029,sz.000338,sh.600031,sz.002202,sz.002179,sh.600233,sz.000157,sz.000425,sh.600039,sh.600115,sz.002352,sh.600018,sh.601800,sh.601766,sh.600875,sh.600893,sh.601668,sh.601618,sh.601390,sh.601006,sh.600009,sh.601100,sh.601111,sh.601117,sh.601186,sz.000768,sh.600089,sz.300274,sz.300124,sz.300014,sz.000977,sz.002475,sz.002459,sz.002415,sz.002410,sz.002371,sz.002236,sz.002241,sz.002230,sh.600460,sz.000063,sh.600570,sz.000733,sz.000725,sh.600588,sh.600183,sh.600845,sh.601012,sh.600019,sh.600426,sh.600010,sh.600489,sh.600585,sh.601899,sz.000877,sh.600111,sh.600176,sz.002648,sz.002271,sh.603993,sz.002460,sz.002601,sh.600362,sz.002493,sh.600048,sh.600606,sh.600050,sz.002027,sh.600795,sh.600674,sh.600886,sh.600023,sh.600011
2023-01-03,0.03117466,0.2821474,0.14884377,0.20273685,0.77932644,0.6163082,0.1761179,0.3940897,0.64577293,0.7899599,0.8276777,0.7908087,1.0521746,0.12859154,0.079735756,0.58869934,0.63812256,0.3204689,0.61594963,0.17353535,0.45373917,1.0260258,0.85829926,0.46239853,0.450243,0.80121803,0.73781586,0.70085907,0.45713043,0.06779575,0.70425606,-0.018942833,0.5247011,0.4973774,0.3806696,0.5351467,0.5015974,0.8167448,0.23092651,0.35663605,-0.09758663,0.27668095,-0.045669556,0.31324577,0.8966627,1.0481749,0.4268713,0.04832077,0.17631531,0.016975403,0.14549732,0.24647903,0.41231537,0.8751631,0.7073107,-0.25572014,0.7056389,0.12069988,-0.024806023,0.026759148,-0.064647675,0.13454914,-0.018756866,0.091712,0.41602325,0.72276306,0.6521845,1.0096045,0.83904266,0.41925716,0.5509949,0.82634544,0.44396782,0.2620411,0.31468296,0.8082695,0.82268715,0.45029926,0.7010956,0.6739435,0.19815254,0.18293667,0.57101154,0.73994255,0.7564964,0.21968079,0.48679543,1.0086851,0.87316036,0.31696987,0.5485163,0.4730053,-0.015716553,0.5089054,0.5484371,0.6090374,1.1313934,0.50882626,0.21918297,0.29618263,0.8296623,0.80667496,0.49223804,0.35619545,0.61647415,0.33877563,0.7560587,0.9500904,1.067316,0.745389,1.1348476,0.9577713,0.52919006,1.0902052,0.883358,0.7046766,0.9104662,0.66872597,0.26325798,0.15613747,0.7688532,0.65223885,0.8657179,1.1562376,0.6895256,1.0700998,0.80383396,0.35011482,0.5750599,1.8211489,0.2608986,-0.006942749,0.9499378,0.936018,0.20824242,0.5108433,0.76146126,0.821146,0.60028267,0.5934019,0.46966743,-0.08384609,0.6934366,0.6717968,0.7061367,0.59977436,1.0494184,1.3323498,0.13144398,0.6485462,0.72854614,1.0334568
2023-01-04,0.13562584,0.3581686,0.36916447,0.29214573,0.87296295,0.77961636,0.23252106,0.45345783,0.73336697,0.9734287,1.0102701,0.8574362,1.2248096,0.28726006,0.19850254,0.6404495,0.74567413,0.43816566,0.8048563,0.36499023,0.544116,1.120882,0.9970808,0.6155853,0.5859442,0.969676,0.9407625,0.8733578,0.45859146,0.16653156,0.8832445,0.09531784,0.7595844,0.68848324,0.5511837,0.61000633,0.6139326,0.8157501,0.2836914,0.4774561,-0.011508942,0.32665157,0.071074486,0.5488882,1.0943899,1.3081484,0.51561546,0.18122482,0.3971367,0.1911087,0.21393299,0.3270054,0.5806618,0.9753771,0.7712345,-0.094389915,0.8194876,0.198843,0.076830864,0.12014675,0.12189102,0.24814701,0.13885784,0.2902212,0.45189095,0.80653477,0.785161,1.0995979,0.9957924,0.5667362,0.6486778,0.98811245,0.6256113,0.28809452,0.35661888,0.8357382,0.8386946,0.4374504,0.9010792,0.76255035,0.27047062,0.37412548,0.7095976,0.9502878,0.8162527,0.38844204,0.66743565,1.061554,0.9429741,0.5350313,0.6258869,0.63304234,0.1843462,0.7209263,0.7860098,0.7356262,1.2884912,0.6960802,0.27090645,0.40779686,0.91972065,0.870203,0.6878176,0.49826622,0.8755989,0.5539627,1.0376902,1.162878,1.328104,1.0495224,1.3127041,1.1185389,0.72498226,1.3278923,1.0460663,0.8495283,1.1295671,0.9244461,0.53397655,0.3792324,1.0327654,0.84430027,0.9107981,1.3724918,0.9477148,1.2977085,1.0263557,0.47787762,0.7256546,2.0098257,0.46008968,0.0074090958,1.0828171,1.0776358,0.49443436,0.67282295,0.90330696,0.953372,0.8170643,0.90412426,0.7137871,0.13435555,0.89587784,0.7220936,0.78017426,0.75163555,1.2046919,1.4352446,0.26241398,0.7380991,0.8717928,1.1007137
2023-01-05,0.15208721,0.35060215,0.28302574,0.25632763,0.9139328,0.68203163,0.17283249,0.3551569,0.6522894,0.87045765,1.0073719,0.92351913,1.1753874,0.24868202,0.1741066,0.6300173,0.75777626,0.45376873,0.7357273,0.40096474,0.47002506,1.1444511,1.0333757,0.6422825,0.6204481,0.9580946,0.9467163,0.94974136,0.4729004,0.14143562,0.9351034,0.20417595,0.82165813,0.7504635,0.5623436,0.58743,0.66337395,0.76825047,0.2792492,0.44943142,-0.032007217,0.327425,0.05542183,0.5206919,1.0893116,1.3218651,0.4761963,0.18311119,0.3737116,0.22594357,0.25434875,0.27252102,0.629961,0.9553833,0.71925163,-0.14844036,0.83979225,0.17154503,0.059872627,0.083696365,0.07971382,0.23119259,0.16081429,0.2854147,0.35126686,0.7841444,0.78749466,1.1671839,0.9793234,0.5827379,0.66012764,0.9794388,0.5727501,0.3033657,0.3440876,0.82269955,0.805398,0.35338688,0.86821175,0.7606001,0.28852844,0.40934372,0.6633072,0.8380928,0.78450775,0.36078453,0.72296524,1.0359039,1.0067854,0.47350693,0.59612656,0.63358307,0.12807274,0.6437664,0.72165585,0.7302151,1.2660685,0.6760931,0.32677937,0.46159744,0.9401598,0.92701244,0.66269684,0.5593586,0.76651,0.48212147,1.0223913,1.131608,1.2549448,1.0255365,1.2519512,1.0382986,0.65490246,1.2829866,1.0481491,0.81651783,1.028801,0.9206619,0.46427536,0.419549,1.0046978,0.7550049,0.919116,1.3620701,0.8673954,1.2741203,0.9629421,0.5174513,0.7480993,1.9604397,0.42399693,0.089987755,1.1259127,1.1096964,0.45926285,0.69435596,0.91038036,0.9451513,0.8680687,0.830513,0.6966982,0.1373558,0.84246254,0.7713003,0.7907028,0.7471838,1.2416058,1.4098625,0.16802597,0.6457672,0.8172312,1.1039476
2023-01-06,0.18499565,0.3546543,0.36650944,0.29688263,0.89058876,0.66517067,0.16238499,0.39121628,0.65694046,0.92607975,0.8970423,0.9120741,1.2811317,0.30194187,0.25384235,0.67680645,0.8907623,0.47282982,0.69779015,0.41156292,0.4598322,1.1989155,1.1300669,0.7541332,0.7041712,0.93516064,0.8825283,0.9785423,0.49722958,0.15972424,0.9837818,0.2888012,0.8644066,0.78170586,0.67121315,0.6316414,0.708354,0.815012,0.26135826,0.4925537,-0.038262367,0.30142593,0.08339405,0.63540554,1.0938816,1.3548279,0.51422215,0.27894783,0.44882107,0.35152626,0.16339779,0.30365562,0.6647968,0.94670963,0.73128796,-0.078639984,0.8269186,0.2609644,0.14439297,0.12558365,0.11676121,0.29786015,0.23819542,0.31317997,0.41569233,0.7175455,0.82765865,1.1220646,0.94181156,0.5119238,0.6124115,0.9530268,0.63255215,0.25949097,0.35942078,0.77090263,0.77914333,0.2465353,0.77974033,0.7297287,0.38845634,0.38441658,0.5949516,0.7973995,0.8624573,0.29386044,0.6771965,0.9913368,0.8984785,0.41617584,0.49898434,0.6239357,0.0772953,0.68902016,0.6428766,0.67731667,1.1837826,0.6200113,0.25795078,0.53678226,0.89104366,0.8669472,0.6441364,0.49850273,0.6724796,0.47697067,1.1302557,1.1319866,1.3018064,1.001585,1.2504358,1.0288343,0.58344364,1.2589359,1.0245152,0.86630917,1.101615,0.9165602,0.4617691,0.47289562,0.9986048,0.720891,0.88874817,1.28792,0.81221294,1.2500982,1.0132189,0.55168056,0.82526684,2.0232544,0.3822899,0.055657387,1.0697622,1.0724287,0.5934963,0.62123203,0.96263885,0.88879776,0.9249697,0.907588,0.7200012,0.18694782,0.7584572,0.7586069,0.74598217,0.65081596,1.2573557,1.4139299,0.12279892,0.6118336,0.7968378,1.0882425
2023-01-09,0.022931099,0.24258709,0.37000084,0.22404957,0.77893925,0.6024256,0.09227085,0.32274437,0.61073494,0.7490072,0.6089544,0.7975464,1.2915564,0.35713863,0.12861443,0.6190691,0.85314846,0.33075142,0.660305,0.37917805,0.32715988,1.1283798,1.1253958,0.6817179,0.6174822,0.92283535,0.77380466,0.8246832,0.4585886,0.02598095,0.8797159,0.110886574,0.71868515,0.62808514,0.4955902,0.50853825,0.50100327,0.78224564,0.20850658,0.34438705,-0.18049145,0.2318573,-0.0056209564,0.35917568,0.91252995,1.253541,0.35695362,0.16100597,0.27367496,0.21745777,0.052602768,0.25831985,0.4523878,0.87089634,0.5871687,-0.1882801,0.71312237,0.14173031,-0.058973312,0.048549652,-0.054330826,0.1600523,-0.0003566742,0.15654182,0.41113472,0.63470745,0.7101736,0.97630787,0.84809494,0.35372734,0.5076008,0.9015913,0.55646133,0.22026539,0.3325119,0.5751295,0.5146551,0.1130209,0.64015007,0.5878868,0.3304758,0.19786358,0.49417305,0.71703243,0.7963896,0.19642067,0.5693035,0.89371777,0.8304243,0.33624554,0.4085245,0.39688778,-0.103188515,0.6268215,0.535655,0.49951172,0.9862356,0.42465496,0.15253353,0.39953804,0.7850275,0.726676,0.5912819,0.30623913,0.48617268,0.31279945,1.019597,0.966815,1.3181763,0.90358925,1.1460066,0.9950924,0.416893,1.1037283,0.9728403,0.6815481,1.0832233,0.82816887,0.38832855,0.34959793,0.8683758,0.64431095,0.83516216,1.0593348,0.68370056,1.107996,0.90540504,0.45027924,0.7371397,1.9152822,0.18980885,-0.08203697,0.89443874,0.96182823,0.4739294,0.51574516,0.9112587,0.7082796,0.83191013,0.960145,0.6244755,0.034628868,0.62367535,0.66119194,0.5916977,0.52718925,1.2308474,1.3316517,-0.0065631866,0.51647377,0.67466927,1.0049257
2023-01-10,-0.002858162,0.3025961,0.39346313,0.20536232,0.8268776,0.59309006,0.11404705,0.30397415,0.5535021,0.7201071,0.7274151,0.82782936,1.3282804,0.43921757,0.15256023,0.632802,1.0414762,0.31389332,0.6414108,0.38166904,0.25601482,1.0938244,1.2163134,0.693388,0.75270367,0.92424774,0.7647562,0.947217,0.45869446,0.07242489,1.0008898,0.15079021,0.87920284,0.73259544,0.6914396,0.5133209,0.54251766,0.8293028,0.21294498,0.3036375,-0.1847763,0.24250126,-0.011994362,0.5368557,0.9947729,1.3107662,0.37549496,0.30374622,0.27471447,0.2503662,0.046085358,0.2044115,0.5467138,0.8551073,0.62537193,-0.21897984,0.65434647,0.14858818,0.08460426,-0.01782322,0.05733013,0.18667603,0.17069149,0.14698887,0.44996166,0.66262245,0.75569725,1.0015907,0.8764763,0.313591,0.48822117,0.8405657,0.5560999,0.19789982,0.3346405,0.5619545,0.48222828,0.049531937,0.7366829,0.6669979,0.28823757,0.24072742,0.49961662,0.75606155,0.77975845,0.2265358,0.544014,0.94244576,0.8062229,0.28585052,0.45320988,0.48270035,-0.12150955,0.6697273,0.5786333,0.51292896,1.0803604,0.3967743,0.1909113,0.375782,0.79938984,0.73851013,0.63748074,0.28053665,0.56635475,0.4004221,1.1027536,1.0128698,1.3669701,0.764904,1.0802498,1.0591469,0.4039049,1.0550127,1.0310907,0.6531,1.0342455,0.79350567,0.38449,0.28042698,0.939518,0.71533203,0.7962866,0.9815073,0.53715515,1.019351,0.9480934,0.48445797,0.7385969,1.9597368,0.3299179,-0.13006401,0.93726826,0.97226524,0.66276836,0.57142925,0.92526054,0.6954241,0.9126272,1.017559,0.6730766,0.2631626,0.61569023,0.6296282,0.56382275,0.52737045,1.2430487,1.2873583,0.013719559,0.4909687,0.75221443,1.0006924
2023-01-11,0.0907917,0.39117908,0.5119457,0.26638412,0.7319927,0.8128605,0.2096386,0.35820675,0.63546467,0.82681847,0.76119804,0.70130634,1.3566217,0.6084337,0.17829514,0.65482616,0.99953175,0.23558426,0.64693356,0.35617733,0.26735687,1.080926,1.2304802,0.68390846,0.8165436,0.83628654,0.751626,0.8929615,0.39992714,0.08864975,0.9030428,0.06865978,0.865695,0.70124435,0.70997524,0.48458004,0.49678612,0.84782696,0.14518452,0.2686758,-0.26242447,0.15076351,-0.11917019,0.55785656,0.89762783,1.2660179,0.32802677,0.3367977,0.30048847,0.32291317,-0.049616814,0.2046299,0.5565758,0.8011303,0.63940525,-0.1669321,0.6197176,0.12836742,0.117990494,-0.045015335,0.043087006,0.12745094,0.22635841,0.0792799,0.3632126,0.6052847,0.8022747,0.9721508,0.8367071,0.24400043,0.39367294,0.85019684,0.52915287,0.10058212,0.32767487,0.5713587,0.48976803,-0.09428787,0.70274544,0.62673473,0.28948498,0.1472969,0.5316181,0.8040209,0.87035656,0.18777752,0.5164728,0.9461651,0.7235441,0.31312752,0.30409145,0.37324142,-0.13800526,0.6927309,0.57991123,0.46487427,1.0669641,0.28405094,0.09103584,0.34885406,0.7052088,0.6794424,0.5616741,0.12801552,0.57841015,0.42941475,1.2182703,1.0977659,1.4189444,0.654356,0.9436903,1.114377,0.34803963,1.015419,0.9241352,0.53321743,0.95575905,0.7172899,0.40318775,0.18736649,0.9360533,0.7324991,0.72190285,0.904789,0.41918945,0.94215107,0.9830475,0.48734856,0.74460125,2.0075521,0.31508923,-0.21371555,0.9896536,0.85600376,0.6740408,0.5033741,0.8845835,0.64515495,0.87221336,1.1184139,0.6874199,0.33349514,0.60548306,0.59681225,0.5019369,0.47953033,1.2603712,1.2912025,-0.017965317,0.4867897,0.71824455,1.0346317
2023-01-12,0.086569786,0.38178825,0.45052338,0.16372299,0.7505102,0.7660608,0.16591167,0.35173607,0.6515732,0.7452316,0.64389133,0.8258114,1.3269653,0.54874706,0.13391685,0.6607256,0.98727703,0.29066372,0.6102514,0.39391613,0.23151016,1.088912,1.2349024,0.6589775,0.79484653,0.87692356,0.68673706,1.0289154,0.49560547,0.13996792,0.9924898,0.19727802,0.97230244,0.8121605,0.7875681,0.5335932,0.5339031,0.8697367,0.22408581,0.22102547,-0.20624542,0.16693687,-0.04732704,0.5720825,0.909358,1.2412167,0.39069653,0.4838705,0.24743938,0.37392998,-0.02438736,0.23948193,0.54005814,0.8466978,0.6234741,-0.14886379,0.6728897,0.19142914,0.17497063,-0.030945778,0.027709961,0.16623688,0.2352457,0.1487484,0.514843,0.65051746,0.78702736,1.0654745,0.8132973,0.275095,0.5063925,0.81279564,0.48927402,0.2000618,0.34269428,0.55084515,0.4376421,-0.0623312,0.69091034,0.67811775,0.35289574,0.15777111,0.5191345,0.72857285,0.89248943,0.15578747,0.47080135,0.97786045,0.7620697,0.23432636,0.3923359,0.3872347,-0.18088055,0.6512041,0.51296806,0.48784542,1.0303078,0.23472118,0.112392426,0.28527546,0.68052006,0.71495247,0.6174278,0.14737701,0.52336407,0.36335754,1.2072039,1.0578537,1.3537884,0.60382175,0.9355192,1.0815163,0.34810638,0.958601,0.87507915,0.5314779,0.9694538,0.6783962,0.35865688,0.1876049,0.8987074,0.6317949,0.68836784,0.9210644,0.42826748,0.96833897,0.9461765,0.54724884,0.71249866,1.926487,0.32790184,-0.16538334,0.95344067,0.7945652,0.72582245,0.41552734,0.90069675,0.7052698,0.84319115,1.0773258,0.65424824,0.31289577,0.6266308,0.64299107,0.53889656,0.4923315,1.2664461,1.2713699,-0.041959763,0.4342699,0.77435875,0.9887123
2023-01-13,0.011463165,0.40199566,0.39200783,0.0720005,0.65884113,0.7532129,0.11768341,0.30542374,0.65905,0.7144203,0.5921087,0.8091364,1.3003159,0.5481672,0.0738287,0.54990196,0.8981867,0.23502445,0.60454655,0.32001686,0.13500977,1.0287876,1.1630869,0.5622263,0.68675613,0.83289146,0.66425323,1.0008984,0.4701233,0.10974026,0.9310045,0.17554379,0.9371605,0.77548885,0.73559856,0.5054455,0.46202374,0.8183403,0.18957138,0.21467113,-0.26899815,0.14792824,-0.07111454,0.48853207,0.8511524,1.1906824,0.32231236,0.39231014,0.18260002,0.30756092,-0.026569366,0.23534298,0.49306774,0.79928017,0.6061077,-0.12097645,0.639678,0.13277054,0.06958485,-0.038846016,-0.011346817,0.10711765,0.13503456,0.099710464,0.44694614,0.64571,0.74197197,1.014574,0.73860264,0.24197102,0.42046738,0.74697876,0.42489243,0.14491272,0.34707928,0.45609856,0.3675804,-0.08583641,0.6439228,0.6921978,0.29426098,0.1065321,0.4390688,0.686883,0.7433491,0.18069649,0.47286034,0.9292278,0.77238274,0.20389938,0.36319447,0.2980461,-0.17181206,0.6251421,0.4643097,0.46868038,1.0376368,0.22373867,0.14683819,0.19733429,0.6992016,0.6855545,0.599946,0.09968758,0.45750046,0.26177883,1.159585,1.0270147,1.3531513,0.6680336,0.9353943,1.0488939,0.3337021,0.918211,0.8195658,0.4872265,0.9906454,0.69400215,0.41152096,0.12144661,0.82607746,0.6001787,0.6758537,0.86923885,0.44059086,0.8990364,0.8710356,0.53825283,0.66252136,1.8851633,0.2511139,-0.26018524,0.8846321,0.7145901,0.70472527,0.39823818,0.87491226,0.5950308,0.8334904,1.0854712,0.6736727,0.3293333,0.653697,0.5399351,0.48662758,0.53729534,1.2411327,1.2756577,-0.0059747696,0.46848965,0.7388649,0.8794918
2023-01-16,0.0676918,0.37806988,0.4329424,0.24098969,0.7375078,0.7803297,0.18197632,0.4083147,0.617156,0.76273346,0.62214947,0.8195791,1.3363571,0.5840683,0.17235851,0.6510925,0.9972563,0.31191444,0.5492306,0.42115784,0.25015926,1.0497198,1.308136,0.7435522,0.88762856,0.80510616,0.65710545,0.94739246,0.5137749,0.14244175,0.8661003,0.20406342,0.90063953,0.83813,0.71572113,0.4844427,0.45134735,0.82291794,0.17887878,0.13769817,-0.28686523,0.10454941,-0.10578346,0.5393257,0.83430195,1.2013206,0.31075954,0.46995163,0.17303753,0.3571968,-0.047371864,0.1931715,0.55259514,0.812397,0.5786066,-0.11216736,0.59983635,0.081246376,0.09175491,-0.08994293,-0.008243561,0.12451458,0.1568222,0.05278778,0.5439577,0.6547098,0.79735756,1.0846405,0.7589321,0.3012724,0.46738338,0.80745125,0.5193758,0.26293945,0.29101467,0.5353451,0.46103,-0.14230251,0.6107187,0.66935253,0.24632931,0.092619896,0.43079376,0.6599703,0.9528036,0.18500233,0.42670822,0.8756199,0.69602203,0.34423828,0.3056717,0.29594994,-0.20886135,0.6139784,0.42238808,0.43342304,0.99551296,0.28014278,0.11939907,0.254241,0.56781006,0.619936,0.51987743,0.02535057,0.40312386,0.3083849,1.1836853,1.1004381,1.3543701,0.5609951,0.949275,1.0778313,0.32506084,0.97003365,0.7202339,0.5061016,0.9015341,0.59102345,0.33087826,0.088653564,0.82044315,0.5534067,0.6789961,0.87399864,0.29218388,0.8839569,0.88706684,0.49438286,0.67219925,1.8599501,0.27036,-0.28121185,0.91880226,0.76623344,0.62092495,0.39243126,0.87587166,0.68358326,0.74942493,1.0516939,0.644784,0.28029537,0.54556465,0.5464344,0.49453068,0.47122765,1.2784271,1.266221,-0.0076389313,0.5207243,0.74687004,0.93028164
