,sh.600104,sz.000800,sh.601238,sz.000333,sh.601888,sz.000625,sh.600660,sh.600690,sh.600741,sh.601633,sh.600760,sz.000069,sh.601799,sz.002594,sh.600519,sh.600600,sh.600809,sh.600887,sz.002311,sz.000858,sz.000895,sh.600132,sz.000596,sz.000568,sz.002304,sh.600803,sh.601808,sh.601699,sh.600028,sh.601857,sh.600188,sh.601088,sz.000983,sh.601898,sh.601377,sh.601628,sh.601336,sh.601288,sh.601328,sh.601601,sh.601318,sh.601398,sh.600000,sh.601788,sz.300059,sz.300033,sz.002142,sz.000776,sz.000001,sh.601688,sh.601939,sh.601169,sh.601901,sh.601818,sh.601988,sh.601166,sh.601998,sh.600016,sh.600030,sh.600015,sh.600837,sh.600036,sh.600999,sh.601009,sh.600085,sz.002603,sz.000661,sz.000963,sz.300122,sh.600276,sz.000999,sz.300015,sh.600436,sh.600332,sz.002001,sh.600196,sz.002007,sh.601607,sh.600372,sh.600029,sz.000338,sh.600031,sz.002202,sz.002179,sh.600233,sz.000157,sz.000425,sh.600039,sh.600115,sz.002352,sh.600018,sh.601800,sh.601766,sh.600875,sh.600893,sh.601668,sh.601618,sh.601390,sh.601006,sh.600009,sh.601100,sh.601111,sh.601117,sh.601186,sz.000768,sh.600089,sz.300274,sz.300124,sz.300014,sz.000977,sz.002475,sz.002459,sz.002415,sz.002410,sz.002371,sz.002236,sz.002241,sz.002230,sh.600460,sz.000063,sh.600570,sz.000733,sz.000725,sh.600588,sh.600183,sh.600845,sh.601012,sh.600019,sh.600426,sh.600010,sh.600489,sh.600585,sh.601899,sz.000877,sh.600111,sh.600176,sz.002648,sz.002271,sh.603993,sz.002460,sz.002601,sh.600362,sz.002493,sh.600048,sh.600606,sh.600050,sz.002027,sh.600795,sh.600674,sh.600886,sh.600023,sh.600011
2023-01-03,-0.13900185,0.33043766,0.29705334,0.3547554,0.86211205,0.76843166,0.23612499,0.34422398,0.68696404,0.63386154,0.5878639,0.4860649,1.2122707,0.38716316,0.1106081,0.8537321,0.7034092,0.2799425,0.7476311,0.14074135,0.35914803,1.2433443,0.79128265,0.35253048,0.35270023,0.9986563,0.6049137,0.71612644,0.5265751,0.36156368,0.54802036,0.037177086,0.5241108,0.6390257,0.3979435,0.7156429,0.52219486,0.8380699,0.23880672,0.26108932,-0.050566673,0.2241211,0.0272398,0.27700424,0.7630558,0.9472313,0.66428375,-0.06331825,0.20701218,-0.03614235,0.07269192,0.35570621,0.23253536,0.8517628,0.8375654,-0.18257236,0.5249052,0.22433949,-0.058431625,0.07234669,-0.07162666,0.23856354,-0.07577801,0.31398678,0.37975025,0.8054857,0.59986496,0.7054367,0.9009886,0.41078854,0.21876144,0.76510143,0.30679417,0.2280426,0.30276585,0.86463547,0.7973976,0.4163208,0.44455814,0.7450495,0.059350014,0.19258308,0.48595047,0.71685314,1.0123568,0.25842285,0.39118195,1.0887489,1.0056009,0.40904617,0.57640266,0.6399565,0.154953,0.5104761,0.43335247,0.5832405,1.024023,0.62850666,0.10064793,0.25119114,0.9038315,0.7460623,0.55579567,0.5900736,0.50450706,0.29845333,1.0344391,0.940094,1.0938358,0.5660353,1.198781,1.2259855,0.3129959,1.0467243,1.0282707,0.5345545,0.96829605,0.4037962,0.35794163,0.14788342,0.766263,0.83908176,1.0210085,1.0055361,0.56788445,0.90448093,0.71285343,0.5386219,0.6504183,1.859745,0.027441025,-0.21203232,0.62436676,0.7043152,-0.058063507,0.5556917,0.9050417,0.73654556,0.39980793,0.70515823,0.40093994,-0.20108318,0.81413937,0.63889694,0.56802464,0.6457081,1.1253767,1.4503527,-0.09021282,0.42042446,0.686306,1.0422459
2023-01-04,0.018938065,0.59532833,0.6227598,0.40050697,0.9774246,0.9185896,0.39349365,0.394948,0.69742393,0.918067,0.8075247,0.66822815,1.3407087,0.55474854,0.21936321,1.015028,1.0026712,0.38266373,1.0319014,0.34778404,0.37314892,1.4391565,1.0106354,0.51173687,0.56668186,1.1496162,0.7435522,0.9578638,0.48571396,0.35953903,0.9115896,0.21781158,0.93527985,0.9446907,0.6938925,0.73324394,0.5858383,0.7324915,0.26663017,0.38395977,0.02961731,0.2643242,0.058712006,0.5867653,0.97553253,1.2214775,0.68953514,0.32314682,0.3665533,0.21287537,0.10290623,0.348876,0.53258896,0.9031782,0.9053087,0.10009289,0.6845989,0.14838219,0.069633484,0.19776154,0.15047932,0.35276318,0.17225647,0.48073387,0.47949123,0.69139194,0.8657751,0.9277601,1.0427837,0.46717548,0.3828869,0.9600344,0.5718384,0.32226658,0.38149166,0.68484306,0.93789005,0.2694111,0.71646976,0.88081455,0.21787643,0.38532066,0.71852875,1.0532084,0.9736166,0.42026424,0.5274029,1.0955334,1.0707836,0.7185583,0.79677105,0.99378014,0.42282104,0.68795204,0.66809654,0.6998253,1.3138628,0.7883959,0.1889019,0.5404005,1.1288271,0.87796116,0.90334797,0.8434391,0.90146446,0.48312473,1.4733801,1.1965036,1.572814,1.055728,1.3863039,1.4192104,0.5123472,1.2716427,1.3941326,0.7452011,1.1756926,0.915081,0.6777458,0.5275955,1.105545,1.044941,1.0804291,1.3297882,0.8620777,1.2110271,0.9667864,0.7181778,0.777545,1.9779425,0.24197674,-0.19725227,0.7921276,0.9006138,0.28036022,0.70789623,1.1804047,0.86520195,0.7756815,0.9344492,0.70839405,0.021137238,0.9309139,0.6797056,0.59465504,0.92543983,1.3388653,1.5646973,0.06654167,0.54693985,0.7970295,1.2358704
2023-01-05,-0.110684395,0.40612698,0.29706097,0.39342594,0.9415188,0.79850864,0.3638811,0.28404808,0.5741291,0.54089546,0.63793755,0.73270035,1.2743769,0.4309044,0.22459412,0.97092915,0.87631893,0.36413574,0.876112,0.40151978,0.33424282,1.3856468,0.96326923,0.5057249,0.5554905,1.1082687,0.7213497,1.0300684,0.4997387,0.34506416,0.91528034,0.3448763,0.9748955,0.899559,0.6630621,0.7768774,0.63692856,0.69044113,0.23807812,0.37989807,0.092609406,0.25305843,-0.0014572144,0.53582764,0.9678774,1.1980209,0.62382126,0.28505802,0.33031464,0.23000431,0.095425606,0.22126484,0.43238258,0.9057493,0.8695278,0.05757618,0.56567,0.101076126,0.0756197,0.07330704,0.035247803,0.4672041,0.2045145,0.37141514,0.3146572,0.6220169,0.8284645,0.86247826,1.0173016,0.39186382,0.290555,0.8374815,0.49421215,0.20706272,0.2561016,0.69745827,0.7491627,0.24228382,0.40332317,0.8378334,0.24450016,0.38067722,0.5365753,0.71803856,0.8556452,0.35996056,0.52892876,1.0617781,1.021616,0.61032104,0.7196083,0.86010265,0.17535114,0.5746031,0.39744473,0.68930817,1.1472387,0.64664936,0.2501459,0.44753742,1.0319777,0.86371803,0.7528362,0.7718687,0.55194855,0.30710888,1.2238989,1.0681925,1.4154491,0.82983875,1.3238554,1.2604532,0.45864868,1.2275991,1.1947241,0.6252737,1.0820456,0.7673006,0.46487045,0.4201355,1.1034098,0.785738,1.04988,1.2183037,0.6715727,1.1063337,0.8238869,0.81944466,0.822958,1.8937788,0.091480255,-0.07976818,0.73208046,0.951025,0.12425327,0.70578384,0.9786892,0.79476833,0.711998,0.8872652,0.6123495,-0.06056118,0.84862614,0.7157984,0.6175213,0.78195477,1.2576761,1.506815,-0.010602951,0.5466976,0.6899452,1.1741104
2023-01-06,-0.06492615,0.43777275,0.3847561,0.47093773,1.0261259,0.8538408,0.42254543,0.5026188,0.73272324,0.7401571,0.4782467,0.6373968,1.4493227,0.6312332,0.20847416,0.92802715,0.95707226,0.38010788,0.9409151,0.40800095,0.27023506,1.3751116,1.1816301,0.6396303,0.64801884,1.1757736,0.61950016,1.0164051,0.5464754,0.3999405,0.9277468,0.46133804,1.0134344,0.9919405,0.91186523,0.82232857,0.7422228,0.7932606,0.32816792,0.25159645,0.006433487,0.24852085,0.06527138,0.6764574,0.9077568,1.3152189,0.68970203,0.571332,0.4325781,0.35208893,-0.025212288,0.32494545,0.6021681,0.93091965,0.80253696,0.11698723,0.55558777,0.1913023,0.15610027,0.18705177,0.093364716,0.49411297,0.3956709,0.38580513,0.5260973,0.48967743,0.877408,0.7864075,0.9473963,0.3016758,0.21991348,0.9048958,0.50085354,0.09904194,0.29528046,0.7448673,0.53610134,0.14906216,0.29329777,0.826375,0.37870502,0.3370247,0.46007538,0.65909004,1.0058613,0.23002434,0.47337532,1.0081253,1.051611,0.6149492,0.6621933,0.7144823,0.201128,0.5757923,0.24643612,0.6490278,0.9140568,0.646739,0.26734352,0.43690872,0.9845419,0.7612848,0.6601391,0.6919956,0.2876997,0.26578617,1.2038431,1.0794439,1.4387245,0.7320328,1.3289003,1.3100662,0.4386959,1.0436201,1.0960093,0.58887196,1.1688213,0.6613169,0.49638557,0.5355282,0.98537636,0.7824154,0.9941044,1.0831861,0.5295973,0.8854399,0.8818388,0.7522316,0.8861685,1.9337549,0.010519981,-0.048344612,0.7088051,0.8596802,0.20897388,0.75526047,1.0281925,0.8424349,0.6392813,0.95033073,0.49878216,0.02780819,0.79948425,0.7278948,0.5788603,0.68675995,1.2397156,1.487217,-0.11335182,0.41677856,0.5968361,1.1199131
2023-01-09,-0.11640549,0.37250328,0.28642845,0.41125298,0.78681946,0.671257,0.3555689,0.3781557,0.6577196,0.6059694,0.18513966,0.62105083,1.4187727,0.59883595,0.19585133,0.9160414,1.0677948,0.2583599,0.85157204,0.43031025,0.19668007,1.3960619,1.2388401,0.67662716,0.62166405,1.2132101,0.44894886,0.8609371,0.40728188,0.2505436,0.729516,0.14700127,0.8176193,0.6781788,0.6513386,0.7548132,0.5880146,0.76780224,0.21558475,0.123342514,-0.19982529,0.17601776,-0.06287193,0.39979362,0.6759901,1.207509,0.53787804,0.3948984,0.1981411,0.24689579,-0.13750648,0.22919083,0.4102602,0.79679775,0.7502041,-0.112220764,0.44037056,0.12263775,0.055496216,0.06358433,-0.13168526,0.32773113,0.14015007,0.29133797,0.5182543,0.4164791,0.703352,0.7316122,0.76887226,0.14707565,0.09040451,0.7728548,0.46156216,0.035429,0.27017975,0.5226412,0.28344154,-0.04814911,0.1889143,0.617815,0.36436176,0.20805359,0.3757801,0.6178131,1.0092316,0.17702675,0.33222866,1.0012674,0.9681463,0.5062971,0.52509403,0.63417244,0.10997105,0.5030556,0.17434311,0.55063534,0.8325691,0.52846146,0.06114483,0.31800652,0.8761234,0.65580654,0.6298342,0.5298605,0.14301014,0.11831188,1.2146063,1.0173893,1.4810209,0.63495255,1.2236958,1.3315468,0.29430962,1.0180473,1.0567627,0.57122326,1.0638666,0.65532494,0.46714687,0.31489086,1.032423,0.7852144,0.93822,0.9818592,0.38811874,0.7415581,0.8187809,0.5723362,0.8161583,1.8025093,-0.105540276,-0.14382553,0.5293026,0.7329626,0.11782265,0.54417515,0.9658804,0.7007456,0.48449516,1.0292616,0.4485302,-0.17253685,0.82941055,0.6206646,0.45541096,0.58135605,1.3393259,1.405118,-0.29481506,0.38360977,0.5299263,1.0214348
2023-01-10,-0.09100056,0.49413967,0.30177784,0.36656857,0.8301945,0.74770164,0.42690468,0.40909958,0.6518669,0.61077595,0.4387474,0.52986145,1.4343576,0.57961655,0.17266178,1.0038261,1.0604172,0.29470253,0.7713375,0.34994793,0.12034321,1.3670073,1.2767153,0.6935892,0.78378487,1.2427435,0.41937828,1.0063114,0.46730995,0.3284626,0.9529486,0.32938957,1.0551643,0.81439495,0.95030785,0.83121204,0.68856907,0.79084873,0.249753,0.089120865,-0.13521957,0.2120018,-0.023703575,0.73833275,0.7890053,1.2932863,0.77463245,0.5894375,0.26281834,0.36457062,-0.09233475,0.2182846,0.60080814,0.86352825,0.7666006,-0.1465683,0.54461575,0.1275158,0.20115757,0.12075424,0.122385025,0.30714512,0.36240578,0.34563637,0.46479416,0.47655773,0.7842388,0.7885046,0.8415203,0.19388771,-0.011223793,0.7399101,0.4192953,0.015806198,0.29330444,0.44974232,0.31009102,-0.03049469,0.3063593,0.7677021,0.21940708,0.2814741,0.35641575,0.677865,0.95573425,0.24793434,0.44609165,1.0075712,1.1223812,0.36517906,0.48754215,0.64157104,0.077466965,0.55166054,0.31589413,0.5950365,0.88442326,0.52117443,0.09569073,0.38338184,0.9961672,0.767354,0.73087597,0.50808334,0.28566074,0.15547371,1.3659506,1.0356503,1.3672361,0.46522713,1.2126226,1.3138876,0.19336033,0.8704176,1.079237,0.42984772,0.984169,0.53510475,0.39691162,0.32729626,0.99601936,0.79008675,0.85343075,0.8593025,0.27158833,0.77712154,0.7840271,0.60735893,0.9134426,1.9506588,0.15761471,-0.071131706,0.7619581,0.7477379,0.4071293,0.6510086,0.99428844,0.60527325,0.7017355,0.9519501,0.49266434,0.15664482,0.9563246,0.6497755,0.3490801,0.57467365,1.293786,1.3599739,-0.2785349,0.32876873,0.58391,1.04004
2023-01-11,0.12662983,0.631793,0.62642956,0.34524345,0.7561474,1.0873966,0.53707314,0.3499441,0.730422,0.9529238,0.39283276,0.32956505,1.4727287,0.8153162,0.058969498,0.97575283,0.9977474,0.27723503,0.69676304,0.22317886,0.09813595,1.2451668,1.2245722,0.59101295,0.68857956,1.0579109,0.34415436,0.91836166,0.2832384,0.21562958,0.73590183,0.1826067,0.91334724,0.7074795,1.0297098,0.810215,0.6603985,0.7098913,0.12672997,-0.008090973,-0.3005972,0.10243988,-0.15586185,0.68652916,0.67484856,1.2729483,0.5136614,0.59771824,0.22948647,0.3395319,-0.24715614,0.1252861,0.6700764,0.8211851,0.62407684,-0.14140415,0.3084879,0.04050827,0.19501019,-0.0110788345,0.15929127,0.18619823,0.4232006,0.22415829,0.37888622,0.40936756,0.79437065,0.68013954,0.78777313,0.18571568,-0.07829952,0.6718035,0.34202194,-0.08560276,0.19899178,0.5640383,0.31350327,-0.14117336,0.33401775,0.5489416,0.22877216,0.1735506,0.28190422,0.6338453,0.98247147,0.09455776,0.3365488,0.8076687,0.8552637,0.27219677,0.45605183,0.4296322,-0.06891441,0.4425907,0.29869938,0.4650221,0.82048607,0.39749908,0.008061409,0.24522781,0.89218426,0.54596424,0.58117294,0.2698326,0.25901604,0.0029144287,1.3709927,1.0834188,1.3222733,0.27987194,1.0187035,1.2924376,0.09648037,0.8435993,0.9846239,0.28555202,0.8660326,0.27733517,0.33398533,0.23871994,0.9110756,0.8101635,0.83886147,0.74050045,0.18133068,0.7157717,0.8073559,0.4289961,0.90051556,1.853241,0.06117916,-0.24701595,0.6413946,0.5664053,0.33544445,0.5474348,0.87412834,0.4853363,0.48511887,1.0140743,0.41492748,0.19230938,0.7298765,0.48162937,0.36586666,0.43449593,1.2132263,1.3002195,-0.34844017,0.17965508,0.4941082,0.9325628
2023-01-12,0.11624336,0.6232338,0.48932266,0.44008064,0.8522968,0.9494343,0.39022255,0.46322918,0.66230583,0.85280514,0.2952137,0.57733154,1.4426117,0.8162184,0.29255295,1.1319609,1.0777168,0.4613657,0.7626724,0.44494915,0.25569344,1.4412155,1.2566776,0.6862993,0.72845936,1.2602186,0.48857498,1.3222666,0.51312256,0.45061874,1.1242352,0.54338646,1.263094,1.0156975,1.087677,0.9379473,0.7419672,0.77578163,0.31653214,0.13883305,-0.052433968,0.12167549,-0.07956219,0.7544975,0.76237774,1.2746153,0.75823593,0.793705,0.333086,0.52491665,-0.11879158,0.32694626,0.65061665,0.84512234,0.7700834,-0.05080509,0.59291935,0.28498745,0.35931587,0.17386627,0.25125504,0.35469627,0.46304226,0.341321,0.8138571,0.5349045,0.8767662,0.9056854,0.79360294,0.18001461,0.21398163,0.7761879,0.48020363,0.26366615,0.3278618,0.74302006,0.30497932,0.03488922,0.38057327,0.6716423,0.38308048,0.29594326,0.45116806,0.7371044,1.0523462,0.19336891,0.4351225,0.97492886,0.9161186,0.43776226,0.48270416,0.5680504,0.14975739,0.5811262,0.4435835,0.64057636,0.9573078,0.41382694,0.13887787,0.23504925,0.93278885,0.68855286,0.8172426,0.4580202,0.36620712,0.26990986,1.4998722,1.1242495,1.3636856,0.46098328,1.2372198,1.4570322,0.13790417,0.85584736,0.9750414,0.25105286,1.0940819,0.4754839,0.5463562,0.45530987,0.8557739,0.88753986,0.798954,0.8138914,0.33652782,0.64715576,0.8728466,0.56888294,0.9543743,1.9116402,0.26760006,-0.14427567,0.63846684,0.57001495,0.5428829,0.46056652,1.036828,0.63669014,0.64851,1.0035753,0.45550537,0.3530407,0.956583,0.7575779,0.5343704,0.62864685,1.286582,1.4041634,-0.35818005,0.2450037,0.5136585,0.94646263
2023-01-13,0.0663414,0.5684023,0.4908905,0.26861382,0.7351122,0.92473316,0.33519554,0.31567574,0.6487236,0.7333307,0.25250244,0.50321865,1.4733009,0.85775375,0.1554842,0.8654728,0.9639511,0.31930256,0.73386955,0.3469143,0.122481346,1.2944937,1.1675425,0.6512804,0.59113026,1.2377892,0.57569885,1.1814823,0.4952898,0.36898136,0.94258404,0.4504652,1.1025677,0.9385967,0.9433317,0.7943382,0.6159725,0.7754221,0.27691936,0.16057777,-0.19822025,0.09035778,-0.08717823,0.70529747,0.6784611,1.1882782,0.55168915,0.59171486,0.23615932,0.2946205,-0.09785938,0.27163506,0.56594753,0.868453,0.77885437,-0.09798241,0.50341415,0.23121738,0.18543053,0.10407925,0.09253502,0.19664669,0.30470657,0.1702385,0.6595545,0.62966347,0.76808167,0.7550478,0.67370415,0.1941452,0.05742359,0.6882162,0.34658337,0.13156223,0.33036327,0.634758,0.19537926,0.008091927,0.2774372,0.59225845,0.3184328,0.20719433,0.38803673,0.70112705,0.9049082,0.27302647,0.3474636,0.9961977,0.9503727,0.30909824,0.47936153,0.47483253,0.13623047,0.46251297,0.3476286,0.57172966,0.96930313,0.3937397,0.12679482,0.07089329,0.8632841,0.57873344,0.72676086,0.37853146,0.17150688,0.040441513,1.4257803,1.0981207,1.3583221,0.47774887,1.1901455,1.2740774,0.110990524,0.87042713,0.89433575,0.23215961,1.0995226,0.5117979,0.51642036,0.40336037,0.8527489,0.87248135,0.85995674,0.7290058,0.45066357,0.6566143,0.8525009,0.63286877,0.9354305,1.899929,0.04374695,-0.27188206,0.5834055,0.43352222,0.48098946,0.32883072,1.0438194,0.44225597,0.56187534,1.1341448,0.503561,0.31343555,1.0021772,0.64042187,0.5219679,0.7585087,1.2143402,1.404809,-0.2791605,0.34476852,0.51634216,0.80194855
2023-01-16,-0.034626007,0.44830704,0.38922215,0.4028921,0.78494644,0.8499479,0.42406845,0.35169697,0.61534786,0.777544,0.14616585,0.39640617,1.4040442,0.8138828,0.2202053,1.0375338,1.1190529,0.30879784,0.5939045,0.47163773,0.24541855,1.4141655,1.322504,0.8083496,0.73720646,1.122261,0.35033512,1.0088282,0.47355843,0.3104105,0.7642431,0.36546803,0.98515606,0.8071928,0.91781044,0.82016563,0.5535898,0.7015629,0.16935062,-0.013700485,-0.34020233,0.088204384,-0.19350433,0.64761925,0.67194176,1.1520433,0.5301666,0.5917454,0.19050121,0.2968521,-0.16813564,0.14494324,0.6009302,0.74230194,0.74976826,-0.16998196,0.38045502,0.112882614,0.16275787,0.015480995,0.04669857,0.15192413,0.37749958,0.17502499,0.6713104,0.4785862,0.84443855,0.80921745,0.7079992,0.26641464,0.080863,0.83112335,0.4676876,0.15982437,0.15015411,0.6295309,0.2487917,0.015846252,0.12298107,0.45821953,0.25859642,0.12365055,0.31158066,0.55158424,1.1847763,0.1445427,0.38873577,0.88030624,0.8533659,0.4607582,0.35257435,0.3350258,-0.049300194,0.41061783,0.14336967,0.4550495,0.7606611,0.2831545,0.05382824,0.15113258,0.8512068,0.48701572,0.5939188,0.29190445,0.10299206,0.0653162,1.3264885,1.0789146,1.3147507,0.2470522,1.0457964,1.2522516,0.1580019,0.8110113,0.70062256,0.24838448,0.9644861,0.185853,0.3199091,0.16663265,0.8055315,0.71871567,0.76931,0.72346497,0.16613483,0.5551472,0.75538635,0.47316456,0.8405485,1.749011,0.056916237,-0.33680344,0.5366087,0.44375515,0.27528858,0.400033,0.8528738,0.57280445,0.43334675,0.9765215,0.29702187,0.11601448,0.74645996,0.5254297,0.34950542,0.5401907,1.1584864,1.3061562,-0.430336,0.16054726,0.43357944,0.90276146
